19-04-2022 00:00,40805.72
20-04-2022 00:00,41507.3
21-04-2022 00:00,41375.79
22-04-2022 00:00,40514.01
23-04-2022 00:00,39727.65
24-04-2022 00:00,39429.01
25-04-2022 00:00,39465.57
26-04-2022 00:00,40472.7
27-04-2022 00:00,38114.94
28-04-2022 00:00,39249.28
29-04-2022 00:00,39770.04
30-04-2022 00:00,38596.28
01-05-2022 00:00,37661.19
02-05-2022 00:00,38475.48
03-05-2022 00:00,38510.65
04-05-2022 00:00,37727.19
05-05-2022 00:00,39674.89
06-05-2022 00:00,36549.9
07-05-2022 00:00,36013.03
08-05-2022 00:00,35471.42
09-05-2022 00:00,34082.21
10-05-2022 00:00,30175.71
11-05-2022 00:00,31003.93
12-05-2022 00:00,28907.15
13-05-2022 00:00,28931.14
14-05-2022 00:00,29234.06
15-05-2022 00:00,30074.61
16-05-2022 00:00,31277.43
17-05-2022 00:00,29834.09
18-05-2022 00:00,30406.69
19-05-2022 00:00,28680.97
20-05-2022 00:00,30289.87
21-05-2022 00:00,29159.5
22-05-2022 00:00,29409.92
23-05-2022 00:00,30278.94
24-05-2022 00:00,29074.33
25-05-2022 00:00,29634.57
26-05-2022 00:00,29518.59
27-05-2022 00:00,29193.92
28-05-2022 00:00,28578.89
29-05-2022 00:00,29013.69
30-05-2022 00:00,29448.74
31-05-2022 00:00,31715.58
01-06-2022 00:00,31776.27
02-06-2022 00:00,29780.81
03-06-2022 00:00,30429.88
04-06-2022 00:00,29681.76
05-06-2022 00:00,29845.23
06-06-2022 00:00,29901.35
07-06-2022 00:00,31349.82
08-06-2022 00:00,31117.83
09-06-2022 00:00,30189.25
10-06-2022 00:00,30083.46
11-06-2022 00:00,29059.41
12-06-2022 00:00,28344.5
13-06-2022 00:00,26593.3
14-06-2022 00:00,22431.22
15-06-2022 00:00,22189.29
16-06-2022 00:00,22550.79
17-06-2022 00:00,20350.48
18-06-2022 00:00,20434.75
19-06-2022 00:00,18977.51
20-06-2022 00:00,20540.38
21-06-2022 00:00,20582.29
22-06-2022 00:00,20703.51
23-06-2022 00:00,19953.71
24-06-2022 00:00,21088.3
25-06-2022 00:00,21194.68
26-06-2022 00:00,21481.38
27-06-2022 00:00,21020.04
28-06-2022 00:00,20702.23
29-06-2022 00:00,20256.61
30-06-2022 00:00,20085.93
01-07-2022 00:00,19865.7
